user,nice,system,iowait,steal,idle,Concurrency,time,apache 
3.19,0,0.5,0,0,96.31,200,2142,110
3.51,0,0.19,0,0,96.3,200,2143,110
2.64,0,0.31,0,0,97.04,200,2144,110
2.49,0,0.44,0.19,0,96.88,200,2145,110
1.38,0,0.31,0,0,98.31,200,2146,110
1.88,0,0.38,0,0,97.75,200,2147,110
2,0,0.31,0,0,97.69,200,2148,110
0.69,0,0.25,0,0,99.06,200,2149,110
0.12,0,0.06,0,0,99.81,200,2150,110
1.88,0,7.08,0,0,91.05,200,2151,110
5.12,0,31.69,0.5,0,62.69,200,2152,110
5.18,0,44.47,2.19,0,48.16,200,2153,110
5.94,0,67.31,0,0,26.75,200,2154,110
6.37,0,87.7,0.75,0,5.18,200,2155,110
5.54,0.25,78.89,5.29,0,10.02,200,2156,110
5.58,0.06,78.1,1.86,0,14.39,200,2157,110
6.86,0.12,87.02,0.25,0,5.75,200,2158,110
6.6,0.13,85.1,1.45,0,6.73,200,2159,110
5.26,0,82.61,2.23,0,9.9,200,2160,110
5.76,0,83.72,1.18,0,9.35,200,2161,110
6.27,0.06,89.57,1.06,0,3.04,200,2162,110
5.94,0,79.67,1.75,0,12.63,200,2163,110
5.69,0,66.25,16.32,0,11.74,200,2164,109
5.92,0,77.13,3.14,0,13.81,200,2165,108
4.85,0,69.88,1.99,0,23.27,200,2166,107
5.82,0.06,71.7,3.72,0,18.7,200,2167,106
5.93,0,79.45,2,0,12.62,200,2168,105
6.24,0,73.87,1.67,0,18.22,200,2169,104
5.04,0,80.21,1.74,0,13.01,200,2170,103
5.61,0.06,74.77,2.31,0,17.26,200,2171,102
5.96,0,77.58,2.55,0,13.91,200,2172,100
4.63,0,72.48,2.44,0,20.45,200,2173,99
4.79,0,73.8,2.55,0,18.86,200,2174,98
5.63,0,79.32,1.73,0,13.31,200,2175,95
5.68,0,81.22,1.68,0,11.42,200,2176,91
5.68,0.06,76.56,2.41,0,15.3,200,2177,88
6.3,0.06,82.97,1.93,0,8.73,200,2178,85
5.09,0,78.23,1.86,0,14.83,200,2179,84
5.81,0,89.56,1.12,0,3.5,200,2180,83
5.95,0.06,79.49,2.23,0,12.27,200,2181,82
5.6,0.06,80.76,1.18,0,12.39,200,2182,81
5.98,0,78.75,1.68,0,13.58,200,2183,80
5.51,0,86.29,1.63,0,6.57,200,2184,79
5.76,0,78.31,1.49,0,14.44,200,2185,78
5.08,0,77.23,1.88,0,15.81,200,2186,77
5.82,0,81.37,1.49,0,11.32,200,2187,76
5.84,0,80.8,2.18,0,11.19,200,2188,75
5.83,0.06,83.14,1.3,0,9.67,200,2189,74
6.16,0,89.7,0.88,0,3.27,200,2190,73
5.85,0,90.17,0.06,0,3.92,200,2191,72
6.07,0,90.54,0,0,3.38,200,2192,71
6.38,0,90.22,0,0,3.41,200,2193,69
6.4,0.13,88.58,0.31,0,4.58,200,2194,68
6.45,0.19,86.91,0.44,0,6.01,200,2195,67
6.15,0.06,89.39,0.56,0,3.83,500,2196,66
6.23,0,87.98,0.87,0,4.92,500,2197,5
6.36,0,86.03,1.83,0,5.79,500,2198,8
8.23,0,83.34,1.68,0,6.74,500,2199,12
7.12,0,84.7,1.87,0,6.31,500,2200,5
6.99,0,75,2.29,0,15.72,500,2201,6
6.9,0,85.2,2.19,0,5.71,500,2202,8
6.65,0,82.1,1.37,0,9.88,500,2203,12
6.52,0,75.94,1.5,0,16.04,500,2204,20
7.43,0,83.76,0,0,8.81,500,2205,36
7.07,0,84.62,0.13,0,8.19,500,2206,68
9.04,0,83.04,0.06,0,7.86,500,2207,100
6.76,0,89.11,0,0,4.13,500,2208,132
6.69,0.06,71.75,17.06,0,4.44,500,2209,150
6.46,0.31,80.05,2.3,0,10.88,500,2210,150
7.23,0,78.36,1.32,0,13.08,500,2211,150
7.25,0,76.58,2.87,0,13.3,500,2212,150
7.51,0,80.16,2,0,10.33,500,2213,150
7.27,0,79.25,2.11,0,11.37,500,2214,150
6.68,0,75,2.91,0,15.41,500,2215,150
6.46,0,69.48,3.11,0,20.94,500,2216,150
6.63,0.06,69.54,2.6,0,21.18,500,2217,150
7.08,0.06,84.48,1.43,0,6.95,500,2218,150
5.79,0,64.47,1.62,0,28.13,500,2219,150
6.81,0.06,72.22,2.1,0,18.81,500,2220,150
6.17,0.06,77.07,1.37,0,15.33,500,2221,150
6.85,0,89.98,0.56,0,2.62,500,2222,150
6.86,0,88.84,0.87,0,3.43,500,2223,150
6.89,0,89.33,0.87,0,2.92,500,2224,150
7.07,0.13,88.61,0.19,0,4.01,500,2225,150
6.7,0.06,87.77,0.19,0,5.28,500,2226,150
6.96,0,87.89,0.06,0,5.09,500,2227,150
6.55,0,68.39,3.8,0,21.26,500,2228,150
6.28,0.06,68.35,2.36,0,22.95,500,2229,150
6.58,0,81.98,0.92,0,10.52,500,2230,150
6.94,0,88.88,0.56,0,3.62,500,2231,150
7.59,0.06,81.97,1.37,0,9.02,500,2232,150
6.32,0.06,70.53,3,0,20.09,500,2233,150
6.65,0,73.76,2.8,0,16.79,500,2234,150
6.51,0,65.38,2.42,0,25.68,500,2235,150
6.28,0,80.86,1.31,0,11.56,500,2236,150
6.76,0,79.34,1.43,0,12.47,500,2237,150
6.16,0.12,75.62,1.74,0,16.36,500,2238,150
6.88,0,76.77,2.29,0,14.06,500,2239,150
6.85,0.19,88.67,0.75,0,3.55,500,2240,150
6.59,0,69.07,1.57,0,22.77,500,2241,150
6.94,0,86.5,0.88,0,5.69,500,2242,150
7.24,0,88.4,0.69,0,3.68,500,2243,150
6.81,0,89.6,0.56,0,3.03,500,2244,150
7.2,0,87.08,0.68,0,5.03,500,2245,150
6.57,0,81.85,1.25,0,10.33,500,2246,150
6.43,0,73.16,2.84,0,17.56,500,2247,150
6.15,0,68.22,1.99,0,23.65,500,2248,150
7.76,0,70.81,2.24,0,19.19,500,2249,150
7.22,0.06,75.86,1.56,0,15.31,500,2250,150
6.38,0,76.98,2.27,0,14.36,500,2251,150
6.2,0,74.08,1.69,0,18.03,500,2252,150
6.6,0,89.41,0.75,0,3.24,500,2253,150
7.01,0,90.11,0.69,0,2.19,500,2254,150
7.05,0,78.79,2.5,0,11.67,500,2255,150
6.57,0,71.92,2.73,0,18.78,500,2256,150
7.4,0,88.88,0.5,0,3.23,500,2257,150
7.12,0,89.33,0.69,0,2.87,500,2258,150
6.84,0,72.76,3.01,0,17.39,500,2259,150
6.97,0,79.59,1.68,0,11.76,500,2260,150
6.9,0.06,65.57,2.86,0,24.61,500,2261,150
6.58,0,70.09,2.01,0,21.32,500,2262,150
6.57,0.06,88.67,0.63,0,4.07,500,2263,150
6.65,0,90.68,0,0,2.67,500,2264,150
6.77,0,88.46,0.88,0,3.89,500,2265,150
6.67,0,90,0.63,0,2.7,500,2266,150
6.61,0,88.09,1.37,0,3.93,500,2267,150
6.8,0,87.47,1.26,0,4.47,500,2268,150
6.89,0,88.6,0.75,0,3.76,500,2269,150
6.75,0,89.49,0.44,0,3.31,500,2270,150
6.96,0,89.25,0.62,0,3.17,500,2271,150
6.5,0,89.59,0.63,0,3.28,500,2272,150
6.69,0,86.62,1.67,0,5.02,500,2273,150
6.73,0,89.09,1.06,0,3.12,500,2274,150
7.06,0,88.48,1.11,0,3.34,500,2275,150
6.52,0,76.11,1.32,0,16.05,500,2276,150
7.08,0,88.39,0.56,0,3.97,500,2277,150
6.73,0,82.43,0.69,0,10.16,500,2278,150
7.24,0.19,80.09,1.44,0,11.05,500,2279,150
7.66,0,77.33,1.42,0,13.59,500,2280,150
6.32,0.06,71.89,2.29,0,19.44,500,2281,150
6.56,0.06,82.64,2.06,0,8.68,500,2282,150
6.5,0,89.01,0.44,0,4.06,500,2283,150
6.86,0,89.15,0.94,0,3.06,500,2284,150
7.15,0,88.25,0.62,0,3.98,500,2285,150
6.96,0,88.46,1.38,0,3.2,500,2286,150
6.96,0.06,81.69,2.63,0,8.65,500,2287,150
7.23,0.06,78,1.55,0,13.16,500,2288,150
6.8,0,87.97,0.69,0,4.55,500,2289,150
6.59,0,89.01,0.94,0,3.45,500,2290,150
5.34,0,58.41,2.23,0,34.02,500,2291,150
7.04,0,83.43,1.99,0,7.54,500,2292,150
7.21,0,86.08,1.31,0,5.41,500,2293,150
7.01,0,89.01,0.31,0,3.66,500,2294,150
6.29,0,79.07,0.75,0,13.89,500,2295,150
7.07,0,89.4,0.43,0,3.1,500,2296,150
6.43,0,89.39,0.94,0,3.25,500,2297,150
6.62,0,84.38,0.81,0,8.18,500,2298,150
6.7,0,88.21,1.24,0,3.85,500,2299,150
6.74,0,89.39,0.5,0,3.37,500,2300,150
6.93,0,89.7,0.81,0,2.56,500,2301,150
6.92,0,89.02,0.75,0,3.31,500,2302,150
6.76,0,81.02,1.61,0,10.61,500,2303,150
6.87,0,87.39,2.87,0,2.87,500,2304,150
7.06,0,87.38,2.44,0,3.12,500,2305,150
6.92,0,88.36,2.52,0,2.2,500,2306,150
7.11,0,87.02,2.43,0,3.43,500,2307,150
7.12,0.06,83.62,1.75,0,7.44,500,2308,150
5.88,0,69.26,7.67,0,17.19,500,2309,150
7.26,0.06,67.74,15.82,0,9.12,500,2310,150
7.52,0.06,81.12,3.66,0,7.64,500,2311,150
7.11,0.06,65.52,8.04,0,19.26,500,2312,150
7.21,0.06,76.01,4.23,0,12.49,500,2313,150
7.23,0,86.86,2.52,0,3.4,500,2314,150
6.98,0,88.4,2.31,0,2.31,500,2315,150
6.83,0,88.46,1.76,0,2.95,500,2316,150
6.58,0,74.44,2.61,0,16.38,500,2317,150
6.86,0,78.55,1.87,0,12.72,500,2318,150
6.85,0.12,78.88,2.18,0,11.96,500,2319,150
7.29,0,87.69,1.13,0,3.89,500,2320,150
7.33,0,84.02,2.51,0,6.14,500,2321,150
6.58,0.06,73.29,2.32,0,17.74,500,2322,150
7.11,0,82.57,1.67,0,8.65,500,2323,150
6.73,0,82.62,1.31,0,9.35,500,2324,150
7.09,0,86.95,0.69,0,5.27,500,2325,150
7.01,0,86.48,1.43,0,5.08,500,2326,150
6.18,0.06,78.08,2,0,13.68,500,2327,150
6.81,0,72.88,2.6,0,17.71,500,2328,150
6.73,0.06,77.37,1.43,0,14.4,500,2329,150
7.05,0,87.77,1.37,0,3.81,500,2330,150
6.62,0,88.44,0.81,0,4.12,500,2331,150
6.85,0,89.47,0.5,0,3.18,500,2332,150
6.58,0.06,58.29,2.92,0,32.15,500,2333,150
7.08,0,79.13,2.05,0,11.74,500,2334,150
6.81,0.06,77.21,2.79,0,13.13,500,2335,150
7.66,0.06,76.51,1.55,0,14.22,500,2336,150
6.67,0,80.67,1.68,0,10.97,500,2337,150
7.21,0,86.02,1.68,0,5.1,500,2338,150
6.35,0,90.17,0.37,0,3.11,500,2339,150
7.38,0,88.31,0.69,0,3.62,500,2340,150
6.85,0,81.68,1.18,0,10.28,500,2341,150
6.89,0,88.85,0.5,0,3.76,500,2342,150
6.46,0,75.96,1.18,0,16.4,500,2343,150
6.86,0,84.65,0.69,0,7.8,500,2344,150
6.89,0,79.28,1.3,0,12.53,500,2345,150
6.75,0,89.62,0.81,0,2.81,500,2346,150
7.17,0,87.04,0.69,0,5.11,500,2347,150
7.25,0.06,87.97,0.43,0,4.28,500,2348,150
6.77,0,79.13,2.3,0,11.8,500,2349,150
6.98,0,81.06,2.24,0,9.72,500,2350,150
7.25,0.06,81.89,1.94,0,8.87,500,2351,150
6.23,0,78.8,1.87,0,13.09,500,2352,150
6.5,0.06,76.88,2.5,0,14.06,500,2353,150
6.38,0.12,68.92,3.96,0,20.62,500,2354,150
6.46,0.06,67.5,1.68,0,24.3,500,2355,150
6.71,0,80.67,2.42,0,10.19,500,2356,150
6.43,0,83.18,1.79,0,8.6,500,2357,150
6.97,0.06,83.91,1.23,0,7.83,500,2358,150
6.72,0,89.24,0.75,0,3.3,500,2359,150
7.71,0,85.09,1.75,0,5.45,500,2360,150
6.7,0,82.14,1.25,0,9.9,500,2361,150
6.97,0,74.38,1.87,0,16.79,500,2362,150
7.15,0,78.81,1.62,0,12.43,500,2363,150
6.34,0.06,67.73,3.7,0,22.16,500,2364,150
7.02,0,88.28,0.69,0,4.01,500,2365,150
7.35,0,84.94,1.73,0,5.99,500,2366,150
6.88,0.13,81.49,1.88,0,9.63,500,2367,150
6.45,0,71.7,1.69,0,20.16,500,2368,150
7.17,0.06,81,1.5,0,10.28,500,2369,150
6.73,0,79.87,1.76,0,11.64,500,2370,150
7.35,0,83.14,1.85,0,7.66,500,2371,150
7.21,0.06,74.44,2.18,0,16.11,500,2372,150
6.71,0,89.12,0.44,0,3.73,500,2373,150
6.76,0,73.26,2.79,0,17.18,500,2374,150
6.39,0,70.95,2.67,0,19.99,500,2375,150
7.99,0.06,82.78,1.36,0,7.81,500,2376,150
6.75,0,82.14,1.62,0,9.49,500,2377,150
6.69,0,89.41,0.87,0,3.04,500,2378,150
7.11,0,87.28,2.24,0,3.37,500,2379,150
6.56,0,89.76,0.81,0,2.87,500,2380,150
7.06,0,88.69,0.75,0,3.5,500,2381,150
6.65,0,74.47,1.3,0,17.58,500,2382,150
6.89,0,89.21,0.68,0,3.23,500,2383,150
6.77,0,89.75,0.44,0,3.05,500,2384,150
6.64,0,89.85,0.81,0,2.69,500,2385,150
6.52,0,79.45,1.43,0,12.6,500,2386,150
6.42,0,88.79,1.68,0,3.12,500,2387,150
6.74,0,89.27,1.87,0,2.12,500,2388,150
7.2,0,86.73,2.5,0,3.57,500,2389,150
6.59,0,88.81,2.05,0,2.55,500,2390,150
6.86,0,87.78,2.62,0,2.74,500,2391,150
7.02,0,84.1,2.17,0,6.71,500,2392,150
7.02,0,87.64,1.93,0,3.42,500,2393,150
6.92,0,88.74,1.32,0,3.02,500,2394,150
7.1,0,88.26,0.68,0,3.95,500,2395,150
6.8,0,89.58,0.56,0,3.06,500,2396,150
7.01,0,85.23,0.99,0,6.77,500,2397,150
6.89,0,88.73,1.13,0,3.26,500,2398,150
6.76,0,86.98,1.06,0,5.2,500,2399,150
9.33,0,82.83,1.37,0,6.47,500,2400,150
7.11,0,85.85,1.38,0,5.66,500,2401,150
8.98,0,79.35,1.75,0,9.92,500,2402,150
6.8,0,88.76,0.94,0,3.5,500,2403,150
7.2,0,83.12,1.68,0,8.01,500,2404,150
6.95,0.06,82.92,2.5,0,7.57,500,2405,150
6.97,0.06,66.54,4.1,0,22.33,500,2406,150
6.67,0.12,79.56,1.48,0,12.17,500,2407,150
6.85,0.06,69.03,3.12,0,20.93,500,2408,150
7.58,0,78.9,1.63,0,11.9,500,2409,150
7.16,0,76.73,2.24,0,13.88,500,2410,150
6.12,0.06,56.9,4.06,0,32.85,500,2411,150
6.85,0,88.67,0.81,0,3.67,500,2412,150
7.61,0,84.59,1.93,0,5.86,500,2413,150
6.7,0,81.27,2.67,0,9.37,500,2414,150
6.58,0,81.17,1.54,0,10.71,500,2415,150
7.12,0.06,84.21,1.5,0,7.12,500,2416,150
8.88,0,85.32,0.69,0,5.1,500,2417,150
7.27,0,85.84,0.7,0,6.19,500,2418,150
7.37,0,86.83,1.12,0,4.68,500,2419,150
6.89,0,82,0.93,0,10.18,500,2420,150
6.94,0,81.9,1.98,0,9.18,500,2421,150
6.72,0,89.37,0.37,0,3.54,500,2422,150
7.34,0,86.81,1,0,4.85,500,2423,150
8.53,0,86.58,0.49,0,4.39,500,2424,150
6.15,0,75.7,0.99,0,17.15,500,2425,150
7,0,82.97,1.49,0,8.54,500,2426,150
6.66,0,76.34,1.43,0,15.57,500,2427,150
3.07,0.06,0.75,9.02,0,87.1,500,2428,150
2.38,0,0.44,10.63,0,86.55,500,2429,150
2.7,0,0.31,11.36,0,85.62,500,2430,150
2.68,0.19,0.75,13.55,0,82.83,500,2431,150
2.57,0.06,0.75,7.77,0,88.84,500,2432,150
2.88,0.06,0.31,10.12,0,86.62,500,2433,150
2.38,0.19,0.44,9.28,0,87.71,500,2434,150
2.74,0,0.5,7.16,0,89.6,500,2435,150
2.39,0.13,0.19,7.66,0,89.64,500,2436,150
2.69,0.13,0.31,6,0,90.87,500,2437,150
2.68,0.06,0.56,5.99,0,90.7,500,2438,150
2.44,0,0.94,7.5,0,89.13,500,2439,150
3.31,0.06,0.81,9.63,0,86.18,500,2440,150
2.94,0.25,0.44,9.19,0,87.19,500,2441,150
2.86,0.19,0.56,6.71,0,89.69,500,2442,150
3.07,0,0.31,9.2,0,87.41,500,2443,150
2.7,0.13,0.44,9.99,0,86.74,500,2444,150
2.95,0.06,0.25,10.85,0,85.89,500,2445,150
2.63,0.13,0.94,10.64,0,85.66,500,2446,150
2.63,0.06,0.56,10.96,0,85.79,500,2447,150
2.63,0,0.56,7.25,0,89.56,500,2448,150
2.25,0,0.44,5.94,0,91.36,500,2449,150
2.43,0,0.81,5.87,0,90.89,500,2450,150
2.38,0.06,0.56,7.69,0,89.31,500,2451,150
2.95,0.06,0.94,9.49,0,86.55,500,2452,150
2.62,0.19,0.44,3.99,0,92.76,500,2453,150
2.69,0.31,0.62,0.75,0,95.62,500,2454,150
2.51,0.19,0.38,1.44,0,95.49,500,2455,150
2.2,0.31,0.31,0.31,0,96.86,500,2456,150
2.7,0,0.06,0,0,97.24,500,2457,150
4.43,0,0.37,0,0,95.19,500,2458,150
2.33,0,0.06,0,0,97.61,500,2459,150
2.19,0,0.06,0,0,97.74,500,2460,150
2.25,0,0.06,0,0,97.68,500,2461,150
2.37,0,0.06,0,0,97.57,500,2462,150
2.44,0,0,0,0,97.56,500,2463,150
2.25,0,0.06,0,0,97.69,500,2464,150
2.64,0,0.13,0,0,97.23,500,2465,150
3.14,0,0.13,0,0,96.73,500,2466,150
5.45,0,2.26,1.82,0,90.47,500,2467,150
3.57,0,1.76,2.95,0,91.72,500,2468,150
2.77,0,1.01,7.68,0,88.55,500,2469,150
1.88,0,2.64,4.27,0,91.21,500,2470,150
2.31,0,0.13,0,0,97.56,500,2471,150
2.12,0,0.19,0,0,97.69,500,2472,150
2.12,0,0.19,0,0,97.69,500,2473,150
2.13,0,0.13,0,0,97.74,500,2474,150
2.39,0,0.31,0,0,97.3,500,2475,150
2.45,0,0.44,0,0,97.11,500,2476,150
3.45,0,0.19,0,0,96.37,500,2477,150
0.38,0,0.25,0,0,99.37,500,2478,150
0.25,0.06,0.75,0,0,98.93,500,2479,150
0.63,0,0.19,0.06,0,99.12,500,2480,150
0.25,0,0,0,0,99.75,500,2481,150
3.26,0,16.55,0.82,0,79.37,500,2482,150
4.5,0,29.88,0,0,65.62,500,2483,150
3.25,0.06,13.51,0,0,83.18,500,2484,150
4.63,0,39.99,0.06,0,55.32,500,2485,150
5.96,0,80.43,4.1,0,9.5,500,2486,150
5.29,0,87.98,0.19,0,6.54,500,2487,150
4.97,0,72.3,2.67,0,20.06,500,2488,150
5.86,0,85.41,3.37,0,5.36,500,2489,150
3.77,0.25,42.88,48.21,0,4.9,500,2490,150
5.33,0.06,69.04,18.11,0,7.44,1000,2491,150
5.61,0.12,66.25,12.16,0,15.85,1000,2492,150
5.48,0.12,68.43,19.8,0,6.16,1000,2493,150
5.96,0,87.01,3.52,0,3.52,1000,2494,150
6.12,0,85.76,3.94,0,4.18,1000,2495,150
4.3,0,59,6.04,0,30.65,1000,2496,150
2.82,0.06,41.57,50.72,0,4.83,1000,2497,150
5.13,0.13,75.72,16.21,0,2.82,1000,2498,150
5.71,0.06,87.95,2.76,0,3.51,1000,2499,150
6.18,0,85.96,3.18,0,4.68,1000,2500,150
5.86,0,86.71,2.37,0,5.05,1000,2501,150
5.65,0.25,87.52,1.18,0,5.4,1000,2502,150
6.09,0,87.07,1.51,0,5.34,1000,2503,150
6.02,0,86.28,1.25,0,6.45,1000,2504,150
5.92,0,86.14,2.02,0,5.92,1000,2505,150
6.04,0,86.25,1.24,0,6.47,1000,2506,150
6.02,0,87.65,2.01,0,4.33,1000,2507,150
5.53,0,87.58,0.99,0,5.9,1000,2508,150
5.77,0.06,87.84,0,0,6.33,1000,2509,150
5.75,0,87.49,0,0,6.75,1000,2510,150
5.06,0,68.66,3.5,0,22.78,1000,2511,150
5.87,0.06,85.96,1.5,0,6.62,1000,2512,150
5.65,0,79.7,1.68,0,12.97,1000,2513,150
5.72,0,80.34,2.51,0,11.43,1000,2514,150
5.08,0.12,79.37,2.29,0,13.14,1000,2515,150
6.32,0.13,75.92,2.38,0,15.26,1000,2516,150
6.61,0.06,82.37,2.83,0,8.12,1000,2517,150
5.79,0,79.22,2.43,0,12.57,1000,2518,150
5.65,0.12,78.52,2.42,0,13.28,1000,2519,150
5.38,0,75.61,3.06,0,15.95,1000,2520,150
5.65,0.12,78.6,2.05,0,13.59,1000,2521,149
6.14,0.06,82.02,1.94,0,9.84,1000,2522,48
6.39,0,82,2.55,0,9.06,1000,2523,148
5.6,0.06,76.18,2.43,0,15.73,1000,2524,147
5.1,0,69.78,3.73,0,21.39,1000,2525,146
6.45,0,85.17,1.13,0,7.26,1000,2526,145
5.65,0.06,85.19,2.01,0,7.09,1000,2527,144
4.93,0,73.39,4.18,0,17.49,1000,2528,140
5.36,0.12,74.73,2.12,0,17.65,1000,2529,139
5.34,0.06,65.69,3.98,0,24.92,1000,2530,136
4.62,0.06,65.44,2.75,0,27.12,1000,2531,135
6.08,0.06,78.06,1.23,0,14.57,1000,2532,135
5.91,0.19,71.87,2.61,0,19.42,1000,2533,138
5.11,0.12,70.2,3.99,0,20.57,1000,2534,140
5.19,0.06,74.07,2.28,0,18.41,1000,2535,135
5.17,0,78.08,2.3,0,14.45,1000,2536,146
6.21,0,79.14,1.61,0,13.04,1000,2537,145
5.93,0,79.45,2.44,0,12.18,1000,2538,144
5.33,0.12,77.98,2.36,0,14.21,1000,2539,140
6.49,0.12,81.27,2.87,0,9.24,1000,2540,139
6.24,0.06,82.52,2.43,0,8.74,1000,2541,136
5.2,0.19,61.69,4.58,0,28.34,1000,2542,135
5.8,0,77.1,2.1,0,15,1000,2543,135
4.77,0.06,74.61,2.48,0,18.08,1000,2544,138
6.18,0.12,82.16,2,0,9.54,1000,2545,140
5.64,0.06,87.29,1.57,0,5.45,1000,2546,135
5.88,0.06,78.31,2.69,0,13.06,1000,2547,100
5.72,0,65.55,3.86,0,24.88,1000,2548,132
5.8,0.12,77.04,2.37,0,14.66,1000,2549,132
5.34,0,72.48,2.48,0,19.69,1000,2550,137
5.37,0.06,75.22,2.12,0,17.23,1000,2551,120
6.5,0.06,80.99,1.63,0,10.82,1000,2552,128
5.5,0,70.21,4.75,0,19.55,1000,2553,127
5.9,0.06,68.24,3.36,0,22.44,1000,2554,126
4.97,0.06,69.04,4.41,0,21.52,1000,2555,125
5.6,0.12,84.12,1.31,0,8.84,1000,2556,124
6.17,0,88.65,1.25,0,3.93,1000,2557,122
5.96,0.06,85.56,1.82,0,6.59,1000,2558,121
5.12,0.06,65.19,3.06,0,26.58,1000,2559,120
6.44,0.06,81.62,2.5,0,9.38,1000,2560,119
5.94,0.06,83.48,2.88,0,7.63,1000,2561,118
5.07,0.13,72.76,2.88,0,19.16,1000,2562,117
6.15,0.06,80.93,1.63,0,11.23,1000,2563,115
5.7,0.06,80.59,2.63,0,11.02,1000,2564,114
5.94,0.06,81.2,2.23,0,10.58,1000,2565,112
5.95,0,76.07,2.69,0,15.29,1000,2566,111
5.91,0,80.58,2.86,0,10.64,1000,2567,110
5.35,0.06,77.58,2.43,0,14.57,1000,2568,110
5.92,0,80.14,1.93,0,12.02,1000,2569,110
4.1,0.06,55.41,4.29,0,36.13,1000,2570,110
5.43,0.12,77.85,2.81,0,13.79,1000,2571,110
5.5,0.06,72.08,2.22,0,20.14,1000,2572,110
4.84,0.06,63.05,4.22,0,27.84,1000,2573,110
5.95,0.06,85.46,1.57,0,6.95,1000,2574,110
6.49,0,84.01,2.71,0,6.8,1000,2575,110
6.75,0.06,83.25,1.81,0,8.12,1000,2576,110
5.52,0,77.34,1.99,0,15.15,1000,2577,110
5.71,0,81.05,2.13,0,11.1,1000,2578,110
5.94,0.06,84.94,1.56,0,7.5,1000,2579,110
7.67,0,83.53,2.62,0,6.18,1000,2580,110
6.1,0,87.37,2.83,0,3.71,1000,2581,110
5.74,0,83.91,2.97,0,7.38,1000,2582,110
4.65,0.06,51.92,6.2,0,37.16,1000,2583,110
5.83,0.06,79.96,3.6,0,10.55,1000,2584,110
6.3,0,84.03,3.06,0,6.61,1000,2585,110
6.79,0.06,82.98,3.3,0,6.86,1000,2586,110
6.65,0,84.25,3.51,0,5.58,1000,2587,110
5.41,0,78.19,3.36,0,13.05,1000,2588,110
4.94,0,52.6,8.82,0,33.65,1000,2589,110
5.66,0,48.71,7.73,0,37.9,1000,2590,110
5.91,0.25,37.36,8.99,0,47.48,1000,2591,110
5.89,0,69.69,5.2,0,19.22,1000,2592,110
5.14,0.06,59.69,7.46,0,27.65,1000,2593,110
6.47,0.06,69.83,6.54,0,17.1,1000,2594,110
4.74,0.06,58.88,6.23,0,30.09,1000,2595,110
6.41,0,80.7,2.83,0,10.06,1000,2596,110
5.15,0.13,59.77,5.97,0,28.98,1000,2597,110
5.41,0.12,72.31,4.54,0,17.61,1000,2598,110
5.73,0,76.81,3.65,0,13.8,1000,2599,110
5.55,0,72.63,2.99,0,18.83,1000,2600,110
6.19,0,79.61,3.69,0,10.51,1000,2601,110
6.03,0.06,79.85,3.45,0,10.61,1000,2602,110
6.2,0,86.85,2,0,4.95,1000,2603,110
5.96,0,77.79,3.14,0,13.11,1000,2604,110
6.57,0.06,84.72,2.4,0,6.25,1000,2605,110
5.1,0.25,63.54,4.03,0,27.08,1000,2606,110
6.49,0,78.96,2.31,0,12.23,1000,2607,110
5.14,0,70.28,2.95,0,21.63,1000,2608,110
5.39,0,68.38,2.76,0,23.48,1000,2609,110
5.68,0,70.14,2.87,0,21.3,1000,2610,110
5.89,0,74.7,3.01,0,16.41,1000,2611,110
6.25,0,75.87,3.73,0,14.15,1000,2612,110
6.23,0,80.07,2.78,0,10.92,1000,2613,110
6.78,0,85.8,1.26,0,6.16,1000,2614,110
5.67,0,73.44,2.68,0,18.2,1000,2615,110
6.91,0,86.12,1.18,0,5.79,1000,2616,110
4.81,0,79.09,2.62,0,13.48,1000,2617,110
6.12,0,87.82,2.19,0,3.87,1000,2618,110
6.09,0,88.25,1.01,0,4.65,1000,2619,110
5.68,0,79.78,1.62,0,12.92,1000,2620,110
6.14,0,85.72,1.75,0,6.39,1000,2621,110
6.43,0,86.95,1.26,0,5.36,1000,2622,110
6.51,0,85.36,2,0,6.13,1000,2623,110
6.04,0,84.57,1.93,0,7.47,1000,2624,110
6.72,0,70.34,2.8,0,20.15,1000,2625,110
6.52,0,83.46,2.38,0,7.64,1000,2626,110
6.6,0,86.36,1.25,0,5.79,1000,2627,150
6.55,0,85.26,1.89,0,6.3,1000,2628,150
6.79,0,86.18,0.93,0,6.1,1000,2629,150
6.71,0,87.52,1.13,0,4.64,1000,2630,150
6.45,0,85.47,1.69,0,6.39,1000,2631,150
7.39,0,84.35,1.31,0,6.95,1000,2632,150
6.94,0,86.88,1.12,0,5.06,1000,2633,150
7.18,0.06,86.13,1,0,5.62,1000,2634,150
6.64,0,86.47,1.94,0,4.95,1000,2635,150
5.64,0.06,74.92,1.44,0,17.93,1000,2636,150
6.66,0,86.06,1.56,0,5.72,1000,2637,150
6.65,0.06,85.62,1.26,0,6.4,1000,2638,150
6.62,0,86.82,1.25,0,5.31,1000,2639,150
6.7,0,87.18,1.01,0,5.12,1000,2640,150
6.36,0.06,83.29,0.94,0,9.35,1000,2641,150
6.75,0.06,85.51,1,0,6.68,1000,2642,150
6.59,0,86.32,1.32,0,5.78,1000,2643,150
7.04,0,84.54,1.5,0,6.92,1000,2644,150
6.9,0,85.26,1.44,0,6.4,1000,2645,150
